complaint_id,type,state,city,amount_lost,age,gender,date,description,status
914,Online Shopping Fraud,Rajasthan,Jaipur,12811,41,Female,2023-02-19 00:00:00,Victim reported online shopping fraud incident in Jaipur.,Open
915,Job Scam,Rajasthan,Jaipur,22260,49,Male,2023-08-02 00:00:00,Victim reported job scam incident in Jaipur.,Under Investigation
916,Crypto Scam,Rajasthan,Udaipur,18817,40,Female,2023-11-09 00:00:00,Victim reported crypto scam incident in Udaipur.,Under Investigation
917,KYC Scam,Rajasthan,Jaipur,16439,49,Female,2023-05-03 00:00:00,Victim reported kyc scam incident in Jaipur.,Open
918,Phishing,Rajasthan,Udaipur,7776,33,Female,2023-03-07 00:00:00,Victim reported phishing incident in Udaipur.,Open
919,Identity Theft,Rajasthan,Jaipur,46656,42,Female,2023-04-17 00:00:00,Victim reported identity theft incident in Jaipur.,Closed
920,Credit Card Fraud,Rajasthan,Jaipur,47798,52,Female,2023-11-12 00:00:00,Victim reported credit card fraud incident in Jaipur.,Open
921,Loan Scam,Rajasthan,Udaipur,16152,29,Female,2023-04-25 00:00:00,Victim reported loan scam incident in Udaipur.,Under Investigation
922,Crypto Scam,Rajasthan,Jaipur,28503,56,Male,2023-03-10 00:00:00,Victim reported crypto scam incident in Jaipur.,Closed
923,Phishing,Rajasthan,Jaipur,46198,28,Female,2023-02-26 00:00:00,Victim reported phishing incident in Jaipur.,Open
924,Loan Scam,Rajasthan,Jaipur,27627,19,Female,2023-12-22 00:00:00,Victim reported loan scam incident in Jaipur.,Closed
925,Identity Theft,Rajasthan,Jaipur,46943,32,Female,2023-08-18 00:00:00,Victim reported identity theft incident in Jaipur.,Under Investigation
926,UPI Fraud,Rajasthan,Jaipur,47710,25,Male,2023-10-20 00:00:00,Victim reported upi fraud incident in Jaipur.,Open
927,UPI Fraud,Rajasthan,Jaipur,41816,20,Female,2023-09-03 00:00:00,Victim reported upi fraud incident in Jaipur.,Under Investigation
928,Job Scam,Rajasthan,Jaipur,615,44,Male,2023-06-24 00:00:00,Victim reported job scam incident in Jaipur.,Under Investigation
929,Job Scam,Rajasthan,Udaipur,29829,50,Male,2023-11-11 00:00:00,Victim reported job scam incident in Udaipur.,Open
930,Phishing,Rajasthan,Udaipur,26713,40,Female,2023-06-22 00:00:00,Victim reported phishing incident in Udaipur.,Open
931,Job Scam,Rajasthan,Jaipur,14516,23,Male,2023-09-09 00:00:00,Victim reported job scam incident in Jaipur.,Open
932,Job Scam,Rajasthan,Udaipur,19490,29,Female,2023-08-25 00:00:00,Victim reported job scam incident in Udaipur.,Under Investigation
933,KYC Scam,Rajasthan,Udaipur,38294,22,Female,2023-09-27 00:00:00,Victim reported kyc scam incident in Udaipur.,Closed
934,Phishing,Rajasthan,Jaipur,21041,41,Male,2023-12-03 00:00:00,Victim reported phishing incident in Jaipur.,Under Investigation
935,Crypto Scam,Rajasthan,Udaipur,42932,35,Female,2023-10-12 00:00:00,Victim reported crypto scam incident in Udaipur.,Closed
936,Identity Theft,Rajasthan,Udaipur,18905,50,Male,2023-03-06 00:00:00,Victim reported identity theft incident in Udaipur.,Closed
937,Phishing,Rajasthan,Jaipur,21395,36,Female,2023-07-05 00:00:00,Victim reported phishing incident in Jaipur.,Closed
938,Credit Card Fraud,Rajasthan,Jaipur,29597,54,Male,2023-11-10 00:00:00,Victim reported credit card fraud incident in Jaipur.,Under Investigation
939,Identity Theft,Rajasthan,Jaipur,9961,40,Male,2023-05-18 00:00:00,Victim reported identity theft incident in Jaipur.,Under Investigation
940,Identity Theft,Rajasthan,Jaipur,45688,56,Male,2023-04-15 00:00:00,Victim reported identity theft incident in Jaipur.,Open
941,Identity Theft,Rajasthan,Jaipur,36126,28,Female,2023-08-11 00:00:00,Victim reported identity theft incident in Jaipur.,Closed
942,Credit Card Fraud,Rajasthan,Jaipur,37305,36,Male,2023-07-02 00:00:00,Victim reported credit card fraud incident in Jaipur.,Closed
943,Social Media Hack,Rajasthan,Udaipur,32672,51,Female,2023-03-01 00:00:00,Victim reported social media hack incident in Udaipur.,Open
944,Online Shopping Fraud,Rajasthan,Udaipur,2975,41,Female,2023-12-19 00:00:00,Victim reported online shopping fraud incident in Udaipur.,Closed
945,Credit Card Fraud,Rajasthan,Jaipur,28662,60,Female,2023-12-16 00:00:00,Victim reported credit card fraud incident in Jaipur.,Closed
946,UPI Fraud,Rajasthan,Jaipur,22331,37,Male,2023-05-05 00:00:00,Victim reported upi fraud incident in Jaipur.,Open
947,UPI Fraud,Rajasthan,Udaipur,26327,34,Female,2023-03-19 00:00:00,Victim reported upi fraud incident in Udaipur.,Under Investigation
948,UPI Fraud,Rajasthan,Jaipur,47271,28,Male,2023-08-10 00:00:00,Victim reported upi fraud incident in Jaipur.,Closed
949,Credit Card Fraud,Rajasthan,Jaipur,5492,19,Male,2023-07-26 00:00:00,Victim reported credit card fraud incident in Jaipur.,Under Investigation
950,Online Shopping Fraud,Rajasthan,Jaipur,10905,30,Male,2023-10-24 00:00:00,Victim reported online shopping fraud incident in Jaipur.,Closed
951,Social Media Hack,Rajasthan,Jaipur,43020,24,Male,2023-04-09 00:00:00,Victim reported social media hack incident in Jaipur.,Open
952,Identity Theft,Rajasthan,Jaipur,35128,47,Male,2023-08-23 00:00:00,Victim reported identity theft incident in Jaipur.,Under Investigation
953,Crypto Scam,Rajasthan,Jaipur,32387,43,Female,2023-04-17 00:00:00,Victim reported crypto scam incident in Jaipur.,Under Investigation
954,Loan Scam,Rajasthan,Jaipur,20148,32,Female,2023-08-09 00:00:00,Victim reported loan scam incident in Jaipur.,Under Investigation
955,Loan Scam,Rajasthan,Jaipur,29001,20,Female,2023-07-08 00:00:00,Victim reported loan scam incident in Jaipur.,Under Investigation
956,Social Media Hack,Rajasthan,Jaipur,41988,25,Male,2023-10-23 00:00:00,Victim reported social media hack incident in Jaipur.,Open
957,Loan Scam,Rajasthan,Udaipur,43383,51,Female,2023-12-10 00:00:00,Victim reported loan scam incident in Udaipur.,Open
958,Loan Scam,Rajasthan,Jaipur,29208,40,Female,2023-02-12 00:00:00,Victim reported loan scam incident in Jaipur.,Open
959,UPI Fraud,Rajasthan,Udaipur,7548,53,Female,2023-01-21 00:00:00,Victim reported upi fraud incident in Udaipur.,Closed
960,Social Media Hack,Rajasthan,Jaipur,37372,57,Male,2023-02-27 00:00:00,Victim reported social media hack incident in Jaipur.,Under Investigation
961,Social Media Hack,Rajasthan,Udaipur,49313,53,Male,2023-05-08 00:00:00,Victim reported social media hack incident in Udaipur.,Under Investigation
962,Job Scam,Rajasthan,Udaipur,1710,37,Male,2023-09-11 00:00:00,Victim reported job scam incident in Udaipur.,Closed
963,Crypto Scam,Rajasthan,Udaipur,1751,37,Male,2023-04-13 00:00:00,Victim reported crypto scam incident in Udaipur.,Closed
964,Credit Card Fraud,Rajasthan,Udaipur,40060,40,Female,2023-12-05 00:00:00,Victim reported credit card fraud incident in Udaipur.,Open
965,Job Scam,Rajasthan,Jaipur,17371,35,Male,2023-03-11 00:00:00,Victim reported job scam incident in Jaipur.,Under Investigation
966,Crypto Scam,Rajasthan,Udaipur,41580,40,Male,2023-11-29 00:00:00,Victim reported crypto scam incident in Udaipur.,Closed
967,UPI Fraud,Rajasthan,Jaipur,6682,36,Female,2023-06-13 00:00:00,Victim reported upi fraud incident in Jaipur.,Closed
968,Job Scam,Rajasthan,Udaipur,21947,45,Male,2023-08-28 00:00:00,Victim reported job scam incident in Udaipur.,Open
969,Crypto Scam,Rajasthan,Jaipur,39089,54,Female,2023-12-06 00:00:00,Victim reported crypto scam incident in Jaipur.,Open
970,Credit Card Fraud,Rajasthan,Jaipur,38892,45,Male,2023-02-03 00:00:00,Victim reported credit card fraud incident in Jaipur.,Open
971,Identity Theft,Rajasthan,Udaipur,27374,30,Male,2023-01-23 00:00:00,Victim reported identity theft incident in Udaipur.,Closed
972,UPI Fraud,Rajasthan,Jaipur,31497,52,Female,2023-12-19 00:00:00,Victim reported upi fraud incident in Jaipur.,Open
973,Online Shopping Fraud,Rajasthan,Udaipur,25852,31,Female,2023-08-20 00:00:00,Victim reported online shopping fraud incident in Udaipur.,Open
974,Job Scam,Rajasthan,Jaipur,45214,37,Female,2023-07-11 00:00:00,Victim reported job scam incident in Jaipur.,Open
975,Crypto Scam,Rajasthan,Udaipur,9163,52,Female,2023-12-07 00:00:00,Victim reported crypto scam incident in Udaipur.,Open
976,Credit Card Fraud,Rajasthan,Jaipur,16443,39,Male,2023-09-18 00:00:00,Victim reported credit card fraud incident in Jaipur.,Closed
977,Credit Card Fraud,Rajasthan,Jaipur,1711,43,Male,2023-07-26 00:00:00,Victim reported credit card fraud incident in Jaipur.,Closed
978,Crypto Scam,Rajasthan,Udaipur,30659,54,Female,2023-02-04 00:00:00,Victim reported crypto scam incident in Udaipur.,Open
979,Crypto Scam,Rajasthan,Jaipur,33584,55,Male,2023-11-12 00:00:00,Victim reported crypto scam incident in Jaipur.,Open
980,Crypto Scam,Rajasthan,Jaipur,48496,38,Female,2023-11-12 00:00:00,Victim reported crypto scam incident in Jaipur.,Closed
981,Identity Theft,West Bengal,Siliguri,40995,52,Male,2023-07-19 00:00:00,Victim reported identity theft incident in Siliguri.,Open
982,Online Shopping Fraud,West Bengal,Siliguri,23976,25,Male,2023-04-15 00:00:00,Victim reported online shopping fraud incident in Siliguri.,Open
983,Phishing,West Bengal,Siliguri,5361,21,Male,2023-07-24 00:00:00,Victim reported phishing incident in Siliguri.,Open
984,KYC Scam,West Bengal,Kolkata,2307,19,Female,2023-03-17 00:00:00,Victim reported kyc scam incident in Kolkata.,Open
985,Identity Theft,West Bengal,Siliguri,16336,53,Female,2023-02-01 00:00:00,Victim reported identity theft incident in Siliguri.,Closed
986,Phishing,West Bengal,Kolkata,10951,36,Male,2023-04-01 00:00:00,Victim reported phishing incident in Kolkata.,Closed
987,Loan Scam,West Bengal,Siliguri,19942,54,Male,2023-03-22 00:00:00,Victim reported loan scam incident in Siliguri.,Open
988,Crypto Scam,West Bengal,Siliguri,2466,31,Female,2023-06-10 00:00:00,Victim reported crypto scam incident in Siliguri.,Open
989,Identity Theft,West Bengal,Siliguri,45293,56,Male,2023-04-12 00:00:00,Victim reported identity theft incident in Siliguri.,Under Investigation
990,Loan Scam,West Bengal,Kolkata,11361,60,Female,2023-01-22 00:00:00,Victim reported loan scam incident in Kolkata.,Open
991,Phishing,West Bengal,Siliguri,24060,26,Male,2023-03-24 00:00:00,Victim reported phishing incident in Siliguri.,Under Investigation
992,KYC Scam,West Bengal,Siliguri,16818,35,Male,2024-01-01 00:00:00,Victim reported kyc scam incident in Siliguri.,Open
993,Crypto Scam,West Bengal,Kolkata,4889,40,Female,2023-09-14 00:00:00,Victim reported crypto scam incident in Kolkata.,Open
994,Phishing,West Bengal,Kolkata,41597,58,Female,2023-06-18 00:00:00,Victim reported phishing incident in Kolkata.,Under Investigation
995,Job Scam,West Bengal,Kolkata,25547,39,Female,2023-12-12 00:00:00,Victim reported job scam incident in Kolkata.,Closed
996,Loan Scam,West Bengal,Kolkata,8713,28,Male,2023-04-17 00:00:00,Victim reported loan scam incident in Kolkata.,Under Investigation
997,Identity Theft,West Bengal,Kolkata,29653,48,Male,2023-10-19 00:00:00,Victim reported identity theft incident in Kolkata.,Open
998,Social Media Hack,West Bengal,Siliguri,40214,27,Male,2023-08-16 00:00:00,Victim reported social media hack incident in Siliguri.,Closed
999,Crypto Scam,West Bengal,Kolkata,29282,21,Male,2023-02-24 00:00:00,Victim reported crypto scam incident in Kolkata.,Closed
1000,UPI Fraud,West Bengal,Kolkata,37590,52,Male,2023-07-05 00:00:00,Victim reported upi fraud incident in Kolkata.,Open
1001,Phishing,West Bengal,Siliguri,32447,20,Male,2023-03-19 00:00:00,Victim reported phishing incident in Siliguri.,Under Investigation
1002,KYC Scam,West Bengal,Kolkata,3128,40,Female,2023-02-02 00:00:00,Victim reported kyc scam incident in Kolkata.,Closed
1003,Online Shopping Fraud,West Bengal,Kolkata,4807,18,Female,2023-09-11 00:00:00,Victim reported online shopping fraud incident in Kolkata.,Closed
1004,Crypto Scam,West Bengal,Siliguri,40337,30,Female,2023-07-03 00:00:00,Victim reported crypto scam incident in Siliguri.,Under Investigation
1005,Loan Scam,West Bengal,Kolkata,22100,26,Female,2023-08-13 00:00:00,Victim reported loan scam incident in Kolkata.,Open
1006,KYC Scam,West Bengal,Siliguri,9405,21,Male,2023-06-09 00:00:00,Victim reported kyc scam incident in Siliguri.,Open
1007,Credit Card Fraud,West Bengal,Siliguri,43385,56,Female,2023-09-18 00:00:00,Victim reported credit card fraud incident in Siliguri.,Closed
1008,Crypto Scam,West Bengal,Kolkata,45398,44,Female,2023-04-11 00:00:00,Victim reported crypto scam incident in Kolkata.,Open
1009,Crypto Scam,West Bengal,Kolkata,47326,20,Female,2023-01-16 00:00:00,Victim reported crypto scam incident in Kolkata.,Closed
1010,UPI Fraud,West Bengal,Kolkata,525,56,Female,2023-09-19 00:00:00,Victim reported upi fraud incident in Kolkata.,Under Investigation
1011,KYC Scam,West Bengal,Siliguri,43710,51,Male,2023-10-23 00:00:00,Victim reported kyc scam incident in Siliguri.,Under Investigation
1012,UPI Fraud,West Bengal,Siliguri,20627,31,Male,2023-05-22 00:00:00,Victim reported upi fraud incident in Siliguri.,Open
1013,Social Media Hack,West Bengal,Siliguri,23358,34,Male,2023-04-18 00:00:00,Victim reported social media hack incident in Siliguri.,Open
1014,UPI Fraud,West Bengal,Siliguri,27532,45,Female,2023-10-18 00:00:00,Victim reported upi fraud incident in Siliguri.,Open
1015,Job Scam,West Bengal,Siliguri,46429,58,Male,2023-04-11 00:00:00,Victim reported job scam incident in Siliguri.,Closed
1016,Job Scam,West Bengal,Siliguri,20706,36,Male,2023-10-10 00:00:00,Victim reported job scam incident in Siliguri.,Closed
1017,Loan Scam,West Bengal,Kolkata,45128,23,Female,2023-09-07 00:00:00,Victim reported loan scam incident in Kolkata.,Closed
1018,Online Shopping Fraud,West Bengal,Siliguri,33141,47,Male,2023-11-25 00:00:00,Victim reported online shopping fraud incident in Siliguri.,Under Investigation
1019,KYC Scam,West Bengal,Siliguri,23450,22,Female,2023-07-23 00:00:00,Victim reported kyc scam incident in Siliguri.,Under Investigation
1020,KYC Scam,West Bengal,Kolkata,26369,54,Female,2023-02-20 00:00:00,Victim reported kyc scam incident in Kolkata.,Closed
1021,UPI Fraud,West Bengal,Siliguri,12834,58,Male,2023-05-19 00:00:00,Victim reported upi fraud incident in Siliguri.,Open
1022,Phishing,West Bengal,Kolkata,29780,38,Male,2023-02-12 00:00:00,Victim reported phishing incident in Kolkata.,Under Investigation
1023,Crypto Scam,West Bengal,Kolkata,2344,54,Female,2023-08-23 00:00:00,Victim reported crypto scam incident in Kolkata.,Under Investigation
1024,UPI Fraud,West Bengal,Kolkata,44317,37,Female,2023-04-04 00:00:00,Victim reported upi fraud incident in Kolkata.,Closed
1025,Loan Scam,West Bengal,Kolkata,34042,56,Male,2023-03-15 00:00:00,Victim reported loan scam incident in Kolkata.,Open
1026,Job Scam,West Bengal,Siliguri,49134,33,Female,2023-11-15 00:00:00,Victim reported job scam incident in Siliguri.,Closed
1027,Credit Card Fraud,West Bengal,Siliguri,49630,50,Male,2023-07-04 00:00:00,Victim reported credit card fraud incident in Siliguri.,Under Investigation
1028,Social Media Hack,West Bengal,Siliguri,23830,28,Female,2023-09-05 00:00:00,Victim reported social media hack incident in Siliguri.,Closed
1029,Online Shopping Fraud,West Bengal,Siliguri,42343,48,Female,2023-10-02 00:00:00,Victim reported online shopping fraud incident in Siliguri.,Open
1030,Identity Theft,West Bengal,Siliguri,3590,27,Female,2023-02-02 00:00:00,Victim reported identity theft incident in Siliguri.,Closed
1031,Social Media Hack,West Bengal,Kolkata,10546,33,Male,2023-06-13 00:00:00,Victim reported social media hack incident in Kolkata.,Open
1032,Loan Scam,West Bengal,Siliguri,22413,52,Female,2023-11-13 00:00:00,Victim reported loan scam incident in Siliguri.,Open
1033,Social Media Hack,West Bengal,Siliguri,10002,60,Male,2023-11-21 00:00:00,Victim reported social media hack incident in Siliguri.,Under Investigation
1034,UPI Fraud,West Bengal,Siliguri,17034,49,Female,2023-06-03 00:00:00,Victim reported upi fraud incident in Siliguri.,Open
1035,Identity Theft,West Bengal,Kolkata,25840,24,Female,2023-07-19 00:00:00,Victim reported identity theft incident in Kolkata.,Closed
1036,Job Scam,West Bengal,Siliguri,16675,41,Male,2023-09-05 00:00:00,Victim reported job scam incident in Siliguri.,Under Investigation
1037,Crypto Scam,West Bengal,Siliguri,30889,42,Female,2023-08-06 00:00:00,Victim reported crypto scam incident in Siliguri.,Open
1038,Loan Scam,West Bengal,Kolkata,7101,40,Female,2023-11-16 00:00:00,Victim reported loan scam incident in Kolkata.,Under Investigation
1039,Online Shopping Fraud,West Bengal,Siliguri,30658,36,Male,2023-09-22 00:00:00,Victim reported online shopping fraud incident in Siliguri.,Closed
1040,Credit Card Fraud,West Bengal,Kolkata,11077,24,Male,2023-02-09 00:00:00,Victim reported credit card fraud incident in Kolkata.,Open
1041,Identity Theft,West Bengal,Kolkata,27296,44,Female,2023-10-30 00:00:00,Victim reported identity theft incident in Kolkata.,Closed
1042,Online Shopping Fraud,West Bengal,Kolkata,41720,39,Male,2023-01-12 00:00:00,Victim reported online shopping fraud incident in Kolkata.,Open
1043,Identity Theft,West Bengal,Siliguri,29425,48,Female,2023-08-19 00:00:00,Victim reported identity theft incident in Siliguri.,Under Investigation
1044,Crypto Scam,West Bengal,Siliguri,21657,21,Male,2023-02-03 00:00:00,Victim reported crypto scam incident in Siliguri.,Open
1045,Credit Card Fraud,West Bengal,Kolkata,49048,39,Female,2023-10-22 00:00:00,Victim reported credit card fraud incident in Kolkata.,Closed
